tool;sol_version;analysis;type;subtype;name;insecure;error;ground_truth;filename
mythril-0.23.15;v4;bytecode;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;SafeSending.hex;0;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v4\Reentrant\Vulnerable\NoEtherLoss\UserDefinedAddress\SafeSending.hex
mythril-0.23.15;v5;bytecode;DelegatedReentrancy;ReentrantCodePartsFixedAddress;Bank.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v5\No\ReentrantCodeParts\FixedAddress\Bank.hex
mythril-0.23.15;v5;bytecode;DelegatedReentrancy;ReentrantCodePartsFixedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v5\No\ReentrantCodeParts\FixedAddress\SafeSending.hex
mythril-0.23.15;v5;bytecode;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;Bank.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v5\No\ReentrantCodeParts\UserDefinedAddress\Bank.hex
mythril-0.23.15;v5;bytecode;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v5\No\ReentrantCodeParts\UserDefinedAddress\SafeSending.hex
mythril-0.23.15;v5;bytecode;DelegatedReentrancy;SendFixedAddress;Bank.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v5\Possibly\Send\FixedAddress\Bank.hex
mythril-0.23.15;v5;bytecode;DelegatedReentrancy;SendFixedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v5\Possibly\Send\FixedAddress\SafeSending.hex
mythril-0.23.15;v5;bytecode;DelegatedReentrancy;SendUserDefinedAddress;Bank.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v5\Possibly\Send\UserDefinedAddress\Bank.hex
mythril-0.23.15;v5;bytecode;DelegatedReentrancy;SendUserDefinedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v5\Possibly\Send\UserDefinedAddress\SafeSending.hex
mythril-0.23.15;v5;bytecode;DelegatedReentrancy;TransferFixedAddress;Bank.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v5\Possibly\Transfer\FixedAddress\Bank.hex
mythril-0.23.15;v5;bytecode;DelegatedReentrancy;TransferFixedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v5\Possibly\Transfer\FixedAddress\SafeSending.hex
mythril-0.23.15;v5;bytecode;DelegatedReentrancy;TransferUserDefinedAddress;Bank.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v5\Possibly\Transfer\UserDefinedAddress\Bank.hex
mythril-0.23.15;v5;bytecode;DelegatedReentrancy;TransferUserDefinedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v5\Possibly\Transfer\UserDefinedAddress\SafeSending.hex
mythril-0.23.15;v5;bytecode;DelegatedReentrancy;NonVulnerableFixedAddress;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v5\Reentrant\NonVulnerable\FixedAddress\Reentrancy.hex
mythril-0.23.15;v5;bytecode;DelegatedReentrancy;NonVulnerableFixedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v5\Reentrant\NonVulnerable\FixedAddress\SafeSending.hex
mythril-0.23.15;v5;bytecode;DelegatedReentrancy;NonVulnerableUserDefinedAddress;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v5\Reentrant\NonVulnerable\UserDefinedAddress\Reentrancy.hex
mythril-0.23.15;v5;bytecode;DelegatedReentrancy;NonVulnerableUserDefinedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v5\Reentrant\NonVulnerable\UserDefinedAddress\SafeSending.hex
mythril-0.23.15;v5;bytecode;DelegatedReentrancy;VulnerableEtherLossFixedAddress;Bank.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v5\Reentrant\Vulnerable\EtherLoss\FixedAddress\Bank.hex
mythril-0.23.15;v5;bytecode;DelegatedReentrancy;VulnerableEtherLossFixedAddress;SafeSending.hex;0;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v5\Reentrant\Vulnerable\EtherLoss\FixedAddress\SafeSending.hex
mythril-0.23.15;v5;bytecode;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;Bank.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v5\Reentrant\Vulnerable\EtherLoss\UserDefinedAddress\Bank.hex
mythril-0.23.15;v5;bytecode;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;SafeSending.hex;0;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v5\Reentrant\Vulnerable\EtherLoss\UserDefinedAddress\SafeSending.hex
mythril-0.23.15;v5;bytecode;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;Reentrancy.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v5\Reentrant\Vulnerable\NoEtherLoss\FixedAddress\Reentrancy.hex
mythril-0.23.15;v5;bytecode;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;SafeSending.hex;0;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v5\Reentrant\Vulnerable\NoEtherLoss\FixedAddress\SafeSending.hex
mythril-0.23.15;v5;bytecode;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;Reentrancy.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v5\Reentrant\Vulnerable\NoEtherLoss\UserDefinedAddress\Reentrancy.hex
mythril-0.23.15;v5;bytecode;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;SafeSending.hex;0;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v5\Reentrant\Vulnerable\NoEtherLoss\UserDefinedAddress\SafeSending.hex
mythril-0.23.15;v6;bytecode;DelegatedReentrancy;ReentrantCodePartsFixedAddress;Bank.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v6\No\ReentrantCodeParts\FixedAddress\Bank.hex
mythril-0.23.15;v6;bytecode;DelegatedReentrancy;ReentrantCodePartsFixedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v6\No\ReentrantCodeParts\FixedAddress\SafeSending.hex
mythril-0.23.15;v6;bytecode;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;Bank.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v6\No\ReentrantCodeParts\UserDefinedAddress\Bank.hex
mythril-0.23.15;v6;bytecode;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v6\No\ReentrantCodeParts\UserDefinedAddress\SafeSending.hex
mythril-0.23.15;v6;bytecode;DelegatedReentrancy;SendFixedAddress;Bank.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v6\Possibly\Send\FixedAddress\Bank.hex
mythril-0.23.15;v6;bytecode;DelegatedReentrancy;SendFixedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v6\Possibly\Send\FixedAddress\SafeSending.hex
mythril-0.23.15;v6;bytecode;DelegatedReentrancy;SendUserDefinedAddress;Bank.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v6\Possibly\Send\UserDefinedAddress\Bank.hex
mythril-0.23.15;v6;bytecode;DelegatedReentrancy;SendUserDefinedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v6\Possibly\Send\UserDefinedAddress\SafeSending.hex
mythril-0.23.15;v6;bytecode;DelegatedReentrancy;TransferFixedAddress;Bank.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v6\Possibly\Transfer\FixedAddress\Bank.hex
mythril-0.23.15;v6;bytecode;DelegatedReentrancy;TransferFixedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v6\Possibly\Transfer\FixedAddress\SafeSending.hex
mythril-0.23.15;v6;bytecode;DelegatedReentrancy;TransferUserDefinedAddress;Bank.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v6\Possibly\Transfer\UserDefinedAddress\Bank.hex
mythril-0.23.15;v6;bytecode;DelegatedReentrancy;TransferUserDefinedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v6\Possibly\Transfer\UserDefinedAddress\SafeSending.hex
mythril-0.23.15;v6;bytecode;DelegatedReentrancy;NonVulnerableFixedAddress;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v6\Reentrant\NonVulnerable\FixedAddress\Reentrancy.hex
mythril-0.23.15;v6;bytecode;DelegatedReentrancy;NonVulnerableFixedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v6\Reentrant\NonVulnerable\FixedAddress\SafeSending.hex
mythril-0.23.15;v6;bytecode;DelegatedReentrancy;NonVulnerableUserDefinedAddress;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v6\Reentrant\NonVulnerable\UserDefinedAddress\Reentrancy.hex
mythril-0.23.15;v6;bytecode;DelegatedReentrancy;NonVulnerableUserDefinedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v6\Reentrant\NonVulnerable\UserDefinedAddress\SafeSending.hex
mythril-0.23.15;v6;bytecode;DelegatedReentrancy;VulnerableEtherLossFixedAddress;Bank.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v6\Reentrant\Vulnerable\EtherLoss\FixedAddress\Bank.hex
mythril-0.23.15;v6;bytecode;DelegatedReentrancy;VulnerableEtherLossFixedAddress;SafeSending.hex;0;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v6\Reentrant\Vulnerable\EtherLoss\FixedAddress\SafeSending.hex
mythril-0.23.15;v6;bytecode;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;Bank.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v6\Reentrant\Vulnerable\EtherLoss\UserDefinedAddress\Bank.hex
mythril-0.23.15;v6;bytecode;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;SafeSending.hex;0;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v6\Reentrant\Vulnerable\EtherLoss\UserDefinedAddress\SafeSending.hex
mythril-0.23.15;v6;bytecode;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;Reentrancy.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v6\Reentrant\Vulnerable\NoEtherLoss\FixedAddress\Reentrancy.hex
mythril-0.23.15;v6;bytecode;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;SafeSending.hex;0;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v6\Reentrant\Vulnerable\NoEtherLoss\FixedAddress\SafeSending.hex
mythril-0.23.15;v6;bytecode;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;Reentrancy.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v6\Reentrant\Vulnerable\NoEtherLoss\UserDefinedAddress\Reentrancy.hex
mythril-0.23.15;v6;bytecode;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;SafeSending.hex;0;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v6\Reentrant\Vulnerable\NoEtherLoss\UserDefinedAddress\SafeSending.hex
mythril-0.23.15;v7;bytecode;DelegatedReentrancy;ReentrantCodePartsFixedAddress;Bank.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\No\ReentrantCodeParts\FixedAddress\Bank.hex
mythril-0.23.15;v7;bytecode;DelegatedReentrancy;ReentrantCodePartsFixedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\No\ReentrantCodeParts\FixedAddress\SafeSending.hex
mythril-0.23.15;v7;bytecode;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;Bank.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\No\ReentrantCodeParts\UserDefinedAddress\Bank.hex
mythril-0.23.15;v7;bytecode;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\No\ReentrantCodeParts\UserDefinedAddress\SafeSending.hex
mythril-0.23.15;v7;bytecode;DelegatedReentrancy;SendFixedAddress;Bank.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\Possibly\Send\FixedAddress\Bank.hex
mythril-0.23.15;v7;bytecode;DelegatedReentrancy;SendFixedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\Possibly\Send\FixedAddress\SafeSending.hex
mythril-0.23.15;v7;bytecode;DelegatedReentrancy;SendUserDefinedAddress;Bank.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\Possibly\Send\UserDefinedAddress\Bank.hex
mythril-0.23.15;v7;bytecode;DelegatedReentrancy;SendUserDefinedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\Possibly\Send\UserDefinedAddress\SafeSending.hex
mythril-0.23.15;v7;bytecode;DelegatedReentrancy;TransferFixedAddress;Bank.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\Possibly\Transfer\FixedAddress\Bank.hex
mythril-0.23.15;v7;bytecode;DelegatedReentrancy;TransferFixedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\Possibly\Transfer\FixedAddress\SafeSending.hex
mythril-0.23.15;v7;bytecode;DelegatedReentrancy;TransferUserDefinedAddress;Bank.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\Possibly\Transfer\UserDefinedAddress\Bank.hex
mythril-0.23.15;v7;bytecode;DelegatedReentrancy;TransferUserDefinedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\Possibly\Transfer\UserDefinedAddress\SafeSending.hex
mythril-0.23.15;v7;bytecode;DelegatedReentrancy;NonVulnerableFixedAddress;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\Reentrant\NonVulnerable\FixedAddress\Reentrancy.hex
mythril-0.23.15;v7;bytecode;DelegatedReentrancy;NonVulnerableFixedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\Reentrant\NonVulnerable\FixedAddress\SafeSending.hex
mythril-0.23.15;v7;bytecode;DelegatedReentrancy;NonVulnerableUserDefinedAddress;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\Reentrant\NonVulnerable\UserDefinedAddress\Reentrancy.hex
mythril-0.23.15;v7;bytecode;DelegatedReentrancy;NonVulnerableUserDefinedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\Reentrant\NonVulnerable\UserDefinedAddress\SafeSending.hex
mythril-0.23.15;v7;bytecode;DelegatedReentrancy;VulnerableEtherLossFixedAddress;Bank.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\Reentrant\Vulnerable\EtherLoss\FixedAddress\Bank.hex
mythril-0.23.15;v7;bytecode;DelegatedReentrancy;VulnerableEtherLossFixedAddress;SafeSending.hex;0;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\Reentrant\Vulnerable\EtherLoss\FixedAddress\SafeSending.hex
mythril-0.23.15;v7;bytecode;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;Bank.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\Reentrant\Vulnerable\EtherLoss\UserDefinedAddress\Bank.hex
mythril-0.23.15;v7;bytecode;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;SafeSending.hex;0;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\Reentrant\Vulnerable\EtherLoss\UserDefinedAddress\SafeSending.hex
mythril-0.23.15;v7;bytecode;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;Reentrancy.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\Reentrant\Vulnerable\NoEtherLoss\FixedAddress\Reentrancy.hex
mythril-0.23.15;v7;bytecode;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;SafeSending.hex;0;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\Reentrant\Vulnerable\NoEtherLoss\FixedAddress\SafeSending.hex
mythril-0.23.15;v7;bytecode;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;Reentrancy.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\Reentrant\Vulnerable\NoEtherLoss\UserDefinedAddress\Reentrancy.hex
mythril-0.23.15;v7;bytecode;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;SafeSending.hex;0;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v7\Reentrant\Vulnerable\NoEtherLoss\UserDefinedAddress\SafeSending.hex
mythril-0.23.15;v8;bytecode;DelegatedReentrancy;ReentrantCodePartsFixedAddress;Bank.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\No\ReentrantCodeParts\FixedAddress\Bank.hex
mythril-0.23.15;v8;bytecode;DelegatedReentrancy;ReentrantCodePartsFixedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\No\ReentrantCodeParts\FixedAddress\SafeSending.hex
mythril-0.23.15;v8;bytecode;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;Bank.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\No\ReentrantCodeParts\UserDefinedAddress\Bank.hex
mythril-0.23.15;v8;bytecode;DelegatedReentrancy;ReentrantCodePartsUserDefinedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\No\ReentrantCodeParts\UserDefinedAddress\SafeSending.hex
mythril-0.23.15;v8;bytecode;DelegatedReentrancy;SendFixedAddress;Bank.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Possibly\Send\FixedAddress\Bank.hex
mythril-0.23.15;v8;bytecode;DelegatedReentrancy;SendFixedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Possibly\Send\FixedAddress\SafeSending.hex
mythril-0.23.15;v8;bytecode;DelegatedReentrancy;SendUserDefinedAddress;Bank.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Possibly\Send\UserDefinedAddress\Bank.hex
mythril-0.23.15;v8;bytecode;DelegatedReentrancy;SendUserDefinedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Possibly\Send\UserDefinedAddress\SafeSending.hex
mythril-0.23.15;v8;bytecode;DelegatedReentrancy;TransferFixedAddress;Bank.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Possibly\Transfer\FixedAddress\Bank.hex
mythril-0.23.15;v8;bytecode;DelegatedReentrancy;TransferFixedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Possibly\Transfer\FixedAddress\SafeSending.hex
mythril-0.23.15;v8;bytecode;DelegatedReentrancy;TransferUserDefinedAddress;Bank.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Possibly\Transfer\UserDefinedAddress\Bank.hex
mythril-0.23.15;v8;bytecode;DelegatedReentrancy;TransferUserDefinedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Possibly\Transfer\UserDefinedAddress\SafeSending.hex
mythril-0.23.15;v8;bytecode;DelegatedReentrancy;NonVulnerableFixedAddress;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Reentrant\NonVulnerable\FixedAddress\Reentrancy.hex
mythril-0.23.15;v8;bytecode;DelegatedReentrancy;NonVulnerableFixedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Reentrant\NonVulnerable\FixedAddress\SafeSending.hex
mythril-0.23.15;v8;bytecode;DelegatedReentrancy;NonVulnerableUserDefinedAddress;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Reentrant\NonVulnerable\UserDefinedAddress\Reentrancy.hex
mythril-0.23.15;v8;bytecode;DelegatedReentrancy;NonVulnerableUserDefinedAddress;SafeSending.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Reentrant\NonVulnerable\UserDefinedAddress\SafeSending.hex
mythril-0.23.15;v8;bytecode;DelegatedReentrancy;VulnerableEtherLossFixedAddress;Bank.hex;0;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Reentrant\Vulnerable\EtherLoss\FixedAddress\Bank.hex
mythril-0.23.15;v8;bytecode;DelegatedReentrancy;VulnerableEtherLossFixedAddress;SafeSending.hex;0;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Reentrant\Vulnerable\EtherLoss\FixedAddress\SafeSending.hex
mythril-0.23.15;v8;bytecode;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;Bank.hex;0;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Reentrant\Vulnerable\EtherLoss\UserDefinedAddress\Bank.hex
mythril-0.23.15;v8;bytecode;DelegatedReentrancy;VulnerableEtherLossUserDefinedAddress;SafeSending.hex;0;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Reentrant\Vulnerable\EtherLoss\UserDefinedAddress\SafeSending.hex
mythril-0.23.15;v8;bytecode;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;Reentrancy.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Reentrant\Vulnerable\NoEtherLoss\FixedAddress\Reentrancy.hex
mythril-0.23.15;v8;bytecode;DelegatedReentrancy;VulnerableNoEtherLossFixedAddress;SafeSending.hex;0;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Reentrant\Vulnerable\NoEtherLoss\FixedAddress\SafeSending.hex
mythril-0.23.15;v8;bytecode;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;Reentrancy.hex;1;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Reentrant\Vulnerable\NoEtherLoss\UserDefinedAddress\Reentrancy.hex
mythril-0.23.15;v8;bytecode;DelegatedReentrancy;VulnerableNoEtherLossUserDefinedAddress;SafeSending.hex;0;;1;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\DelegatedReentrancy\v8\Reentrant\Vulnerable\NoEtherLoss\UserDefinedAddress\SafeSending.hex
mythril-0.23.15;v4;bytecode;SameFunctionReentrancy;NonReentrant;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v4\No\NonReentrant\Reentrancy.hex
mythril-0.23.15;v4;bytecode;SameFunctionReentrancy;ReentrantCodePartsFixedAddress;Reentrancy.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v4\No\ReentrantCodeParts\FixedAddress\Reentrancy.hex
mythril-0.23.15;v4;bytecode;SameFunctionReentrancy;ReentrantCodePartsUserDefinedAddress;Reentrancy.hex;1;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v4\No\ReentrantCodeParts\UserDefinedAddress\Reentrancy.hex
mythril-0.23.15;v4;bytecode;SameFunctionReentrancy;SendFixedAddress;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v4\Possibly\Send\FixedAddress\Reentrancy.hex
mythril-0.23.15;v4;bytecode;SameFunctionReentrancy;SendUserDefinedAddress;Reentrancy.hex;0;;0;\Users\Lisa\Documents\Uni\Diplomarbeit\testdata_new\SameFunctionReentrancy\v4\Possibly\Send\UserDefinedAddress\Reentrancy.hex
